Project Reference,Mobility Duration,Participant Age,Sending Country Code,Receiving Country Code
2015-2-IE01-KA347-008720,3,18,IT,IE
2015-2-IE01-KA347-008720,3,18,IT,IE
2015-2-IE01-KA347-008720,3,18,NO,IE
2015-2-IE01-KA347-008720,3,32,NO,IE
2015-2-IE01-KA347-008720,3,18,IT,IE
2015-2-IE01-KA347-008720,3,18,NO,IE
2015-2-TR01-KA347-023802,1,27,HR,TR
2015-2-TR01-KA347-023802,1,20,HR,TR
2015-2-TR01-KA347-023802,1,22,HR,TR
2015-2-TR01-KA347-023802,1,26,HR,TR
2015-2-TR01-KA347-023802,1,28,HR,TR
2015-2-TR01-KA347-023802,1,22,HR,TR
2015-3-BE04-KA347-001750,2,23,AT,BE
2015-3-BE04-KA347-001750,2,26,AT,BE
2015-3-BE04-KA347-001750,2,28,AT,BE
2015-3-BE04-KA347-001750,2,23,DE,BE
2015-3-BE04-KA347-001750,2,25,DE,BE
2015-3-BE04-KA347-001750,2,25,DE,BE
2015-3-BE04-KA347-001750,2,25,DE,BE
2015-3-BE04-KA347-001750,2,27,DE,BE
2015-3-BE04-KA347-001750,2,20,DE,BE
2015-3-BE04-KA347-001750,2,24,DE,BE
2015-3-BE04-KA347-001750,2,24,DE,BE
2015-3-BE04-KA347-001750,2,26,DE,BE
2015-3-BE04-KA347-001750,2,26,DE,BE
2015-3-BE04-KA347-001750,2,26,DE,BE
2015-3-BE04-KA347-001750,2,27,DE,BE
2015-3-BE04-KA347-001750,2,27,DE,BE
2015-3-BE04-KA347-001750,2,29,DE,BE
2015-3-BE04-KA347-001750,2,29,ES,BE
2015-3-BE04-KA347-001750,2,29,ES,BE
2015-3-BE04-KA347-001750,2,29,ES,BE
2015-3-BE04-KA347-001750,2,28,HU,BE
2015-3-BE04-KA347-001750,2,24,HU,BE
2015-3-BE04-KA347-001750,2,27,IT,BE
2015-3-BE04-KA347-001750,2,19,IT,BE
2015-3-BE04-KA347-001750,2,24,DE,BE
2015-3-BE04-KA347-001750,2,28,IT,BE
2015-3-BE04-KA347-001750,2,27,LU,BE
2015-3-BE04-KA347-001750,2,25,PL,BE
2015-3-BE05-KA347-001792,2,20,UK,BE
2015-3-BE05-KA347-001792,2,22,DE,BE
2015-3-BE05-KA347-001792,2,19,LT,BE
2015-3-DE04-KA347-013417,3,31,NL,DE
2015-3-DE04-KA347-013417,3,35,NL,DE
2015-3-DE04-KA347-013417,4,27,HU,DE
2015-3-DE04-KA347-013417,4,28,HU,DE
2015-3-DE04-KA347-013417,4,27,HU,DE
2015-3-DE04-KA347-013417,4,28,HU,DE
2015-3-DE04-KA347-013417,4,29,HU,DE
2015-3-DE04-KA347-013417,4,35,HU,DE
2015-3-DE04-KA347-013417,4,28,LV,DE
2015-3-DE04-KA347-013417,4,23,LV,DE
2015-3-DE04-KA347-013417,4,32,LV,DE
2015-3-DE04-KA347-013417,4,25,LV,DE
2015-3-DE04-KA347-013417,4,24,NL,DE
2015-3-DE04-KA347-013417,4,28,NL,DE
2015-3-DE04-KA347-013417,4,34,NL,DE
2015-3-DE04-KA347-013417,4,30,NL,DE
2015-3-DE04-KA347-013417,4,33,NL,DE
2015-3-DE04-KA347-013417,4,35,NL,DE
2015-3-DE04-KA347-013417,3,27,DE,NL
2015-3-DE04-KA347-013417,3,28,HU,NL
2015-3-DE04-KA347-013417,4,29,DE,NL
2015-3-DE04-KA347-013417,4,25,DE,NL
2015-3-DE04-KA347-013417,4,29,DE,NL
2015-3-DE04-KA347-013417,4,34,DE,NL
2015-3-DE04-KA347-013417,4,29,HU,NL
2015-3-DE04-KA347-013417,4,27,HU,NL
2015-3-DE04-KA347-013417,4,28,HU,NL
2015-3-DE04-KA347-013417,4,30,HU,NL
2015-3-DE04-KA347-013417,4,28,DE,NL
2015-3-DE04-KA347-013417,4,23,LV,NL
2015-3-DE04-KA347-013417,4,24,LV,NL
2015-3-DE04-KA347-013417,4,33,LV,NL
2015-3-DE04-KA347-013417,4,19,LV,NL
2015-3-DE04-KA347-013417,4,24,LV,NL
2015-3-DE04-KA347-013417,4,32,LV,NL
2015-3-DE04-KA347-013417,4,33,LV,NL
2015-3-DE04-KA347-013417,4,25,LV,NL
2015-3-DE04-KA347-013417,4,28,DE,NL
2015-3-DE04-KA347-013417,4,25,DE,HU
2015-3-DE04-KA347-013417,4,29,DE,HU
2015-3-DE04-KA347-013417,4,25,DE,HU
2015-3-DE04-KA347-013417,4,28,DE,HU
2015-3-DE04-KA347-013417,4,29,DE,HU
2015-3-DE04-KA347-013417,4,30,DE,HU
2015-3-DE04-KA347-013417,4,28,DE,HU
2015-3-DE04-KA347-013417,4,24,LV,HU
2015-3-DE04-KA347-013417,4,33,LV,HU
2015-3-DE04-KA347-013417,4,19,LV,HU
2015-3-DE04-KA347-013417,4,24,LV,HU
2015-3-DE04-KA347-013417,4,33,LV,HU
2015-3-DE04-KA347-013417,4,26,LV,HU
2015-3-DE04-KA347-013417,4,24,NL,HU
2015-3-DE04-KA347-013417,4,27,NL,HU
2015-3-DE04-KA347-013417,4,29,DE,HU
2015-3-DE04-KA347-013417,4,32,NL,HU
2015-3-DE04-KA347-013417,4,28,NL,HU
2015-3-DE04-KA347-013417,4,31,NL,HU
2015-3-DE04-KA347-013417,2,29,HU,LV
2015-3-DE04-KA347-013417,2,29,DE,LV
2015-3-DE04-KA347-013417,2,25,NL,LV
2015-3-DE04-KA347-013417,3,26,DE,LV
2015-3-DE04-KA347-013417,3,30,DE,LV
2015-3-DE04-KA347-013417,4,22,DE,LV
2015-3-DE04-KA347-013417,4,29,DE,LV
2015-3-DE04-KA347-013417,4,30,DE,LV
2015-3-DE04-KA347-013417,4,29,DE,LV
2015-3-DE04-KA347-013417,4,27,HU,LV
2015-3-DE04-KA347-013417,4,28,HU,LV
2015-3-DE04-KA347-013417,4,29,HU,LV
2015-3-DE04-KA347-013417,4,27,NL,LV
2015-3-DE04-KA347-013417,4,32,NL,LV
2015-3-DE04-KA347-013417,4,25,NL,LV
2015-3-DE04-KA347-013417,4,28,NL,LV
2015-3-DE04-KA347-013417,4,31,NL,LV
2015-3-DE04-KA347-013417,4,25,LV,DE
2015-3-DE04-KA347-013417,4,28,DE,NL
2015-3-DK01-KA347-021995,1,25,SE,DK
2015-3-DK01-KA347-021995,1,29,SE,DK
2015-3-DK01-KA347-021995,1,33,DK,SE
2015-3-DK01-KA347-021995,1,29,DK,SE
2015-3-DK01-KA347-021995,2,34,DK,SE
2015-3-DK01-KA347-021995,2,29,DK,SE
2015-3-DK01-KA347-021995,1,24,DK,SE
2015-3-DK01-KA347-021995,1,26,DK,SE
2015-3-DK01-KA347-021995,2,24,DK,SE
2015-3-DK01-KA347-021995,2,26,DK,SE
2015-3-DK01-KA347-021995,1,30,SE,DK
2015-3-DK01-KA347-021995,1,25,SE,DK
2015-3-DK01-KA347-021995,1,29,SE,DK
2015-3-ES02-KA347-006909,3,21,HR,ES
2015-3-ES02-KA347-006909,3,24,HR,ES
2015-3-ES02-KA347-006909,3,25,HR,ES
2015-3-ES02-KA347-006909,3,26,HR,ES
2015-3-ES02-KA347-006909,3,27,HR,ES
2015-3-ES02-KA347-006909,3,22,HR,ES
2015-3-ES02-KA347-006909,3,28,HR,ES
2015-3-ES02-KA347-006909,3,29,HR,ES
2015-3-ES02-KA347-006909,3,30,HR,ES
2015-3-ES02-KA347-006909,3,32,HR,ES
2015-3-ES02-KA347-006909,3,35,IT,ES
2015-3-ES02-KA347-006909,3,22,IT,ES
2015-3-ES02-KA347-006909,3,22,HR,ES
2015-3-ES02-KA347-006909,3,22,HR,ES
2015-3-HU02-KA347-001262,2,25,RO,HU
2015-3-HU02-KA347-001262,2,27,RO,HU
2015-3-HU02-KA347-001262,2,28,RO,HU
2015-3-HU02-KA347-001262,2,25,RO,HU
2015-3-HU02-KA347-001262,2,23,SK,HU
2015-3-HU02-KA347-001262,2,28,SK,HU
2015-3-HU02-KA347-001262,2,22,SK,HU
2015-3-HU02-KA347-001262,2,26,SK,HU
2015-3-HU02-KA347-001262,2,29,HU,RO
2015-3-HU02-KA347-001262,2,29,HU,RO
2015-3-HU02-KA347-001262,2,27,HU,RO
2015-3-HU02-KA347-001262,2,29,HU,RO
2015-3-HU02-KA347-001262,2,29,SK,RO
2015-3-HU02-KA347-001262,2,19,SK,RO
2015-3-HU02-KA347-001262,2,19,SK,RO
2015-3-HU02-KA347-001262,2,26,SK,RO
2015-3-HU02-KA347-001262,2,29,HU,SK
2015-3-HU02-KA347-001262,2,22,HU,SK
2015-3-HU02-KA347-001262,2,27,HU,SK
2015-3-HU02-KA347-001262,2,22,HU,SK
2015-3-HU02-KA347-001262,2,28,RO,SK
2015-3-HU02-KA347-001262,2,22,RO,SK
2015-3-HU02-KA347-001262,2,29,RO,SK
2015-3-HU02-KA347-001262,2,28,RO,SK
2015-3-IT03-KA347-006735,4,35,LT,IT
2015-3-IT03-KA347-006735,4,18,RO,IT
2015-3-IT03-KA347-006735,4,23,RO,IT
2015-3-IT03-KA347-006735,4,18,RO,IT
2015-3-IT03-KA347-006735,4,22,RO,IT
2015-3-IT03-KA347-006735,4,34,RO,IT
2015-3-IT03-KA347-006735,4,19,SE,IT
2015-3-IT03-KA347-006735,4,18,LT,IT
2015-3-IT03-KA347-006735,4,18,SE,IT
2015-3-IT03-KA347-006735,4,18,SE,IT
2015-3-IT03-KA347-006735,4,18,LT,IT
2015-3-LU02-KA347-000200,4,18,BA,LU
2015-3-LU02-KA347-000200,4,19,BA,LU
2015-3-LU02-KA347-000200,4,18,BE,LU
2015-3-LU02-KA347-000200,4,24,DE,LU
2015-3-LU02-KA347-000200,4,18,IT,LU
2015-3-LU02-KA347-000200,4,18,LT,LU
2015-3-LU02-KA347-000200,4,19,NO,LU
2015-3-LU02-KA347-000200,4,18,PL,LU
2015-3-LU02-KA347-000200,4,20,PL,LU
2015-3-LU02-KA347-000200,4,19,UA,LU
2015-3-LU02-KA347-000200,4,21,UA,LU
2015-3-LU02-KA347-000200,4,18,NO,LU
2015-3-MT01-KA347-015035,3,18,HU,MT
2015-3-MT01-KA347-015035,3,18,LV,MT
2015-3-MT01-KA347-015035,3,22,LV,MT
2015-3-MT01-KA347-015035,3,18,PL,MT
2015-3-MT01-KA347-015035,3,22,PL,MT
2015-3-MT01-KA347-015035,3,21,UK,MT
2015-3-MT01-KA347-015035,3,22,UK,MT
2015-3-NL02-KA347-001168,4,22,DE,NL
2015-3-NL02-KA347-001168,4,22,ES,NL
2015-3-NL02-KA347-001168,4,21,ES,NL
2015-3-NL02-KA347-001168,4,24,FI,NL
2015-3-NL02-KA347-001168,4,19,FI,NL
2015-3-NL02-KA347-001168,4,18,GE,NL
2015-3-NL02-KA347-001168,4,24,IE,NL
2015-3-NL02-KA347-001168,4,20,IE,NL
2015-3-NL02-KA347-001168,4,18,IT,NL
2015-3-NL02-KA347-001168,4,20,PT,NL
2015-3-NL02-KA347-001168,4,18,RS,NL
2015-3-NL02-KA347-001168,4,21,UK,NL
2015-3-NL02-KA347-001168,4,21,IE,NL
2015-3-PT02-KA347-002769,3,20,ES,PT
2015-3-PT02-KA347-002769,3,22,ES,PT
2015-3-PT02-KA347-002769,3,26,ES,PT
2015-3-PT02-KA347-002769,3,26,ES,PT
2015-3-PT02-KA347-002769,3,27,ES,PT
2015-3-PT02-KA347-002769,3,29,ES,PT
2015-3-PT02-KA347-002769,3,21,ES,PT
2015-3-PT02-KA347-002769,3,21,ES,PT
2015-3-PT02-KA347-002769,3,24,ES,PT
2015-3-PT02-KA347-002769,3,25,ES,PT
2015-3-PT02-KA347-002769,3,22,ES,PT
2015-3-PT02-KA347-002769,3,25,ES,PT
2015-3-PT02-KA347-002769,3,28,ES,PT
2015-3-PT02-KA347-002769,3,35,ES,PT
2015-3-PT02-KA347-002769,3,21,ES,PT
2015-3-PT02-KA347-002769,3,24,ES,PT
2015-3-PT02-KA347-002769,3,24,ES,PT
2015-3-PT02-KA347-002769,3,26,ES,PT
2015-3-PT02-KA347-002769,3,24,ES,PT
2015-3-SE02-KA347-001338,4,33,BE,SE
2015-3-SE02-KA347-001338,4,18,BE,SE
2016-1-AT02-KA347-001472,1,27,AT,BE
2016-1-AT02-KA347-001472,3,20,AT,BE
2016-1-AT02-KA347-001472,3,21,AT,BE
2016-1-AT02-KA347-001472,3,20,AT,BE
2016-1-AT02-KA347-001472,3,23,AT,BE
2016-1-AT02-KA347-001472,3,31,AT,BE
2016-1-AT02-KA347-001472,3,32,AT,BE
2016-1-AT02-KA347-001472,3,19,AT,BE
2016-1-AT02-KA347-001472,3,23,AT,BE
2016-1-AT02-KA347-001472,3,30,AT,BE
2016-1-AT02-KA347-001472,3,23,AT,BE
2016-1-AT02-KA347-001472,3,27,AT,BE
2016-1-AT02-KA347-001472,3,21,AT,BE
2016-1-AT02-KA347-001472,3,24,AT,BE
2016-1-AT02-KA347-001472,3,25,AT,BE
2016-1-AT02-KA347-001472,3,27,AT,BE
2016-1-AT02-KA347-001472,3,24,AT,BE
2016-1-AT02-KA347-001472,3,25,AT,BE
2016-1-AT02-KA347-001472,3,26,AT,BE
2016-1-AT02-KA347-001472,3,24,AT,BE
2016-1-AT02-KA347-001472,3,25,AT,BE
2016-1-AT02-KA347-001472,3,26,AT,BE
2016-1-AT02-KA347-001472,3,30,AT,BE
2016-1-AT02-KA347-001472,3,28,AT,BE
2016-1-BE04-KA347-001833,3,19,HR,BE
2016-1-BE04-KA347-001833,3,25,HR,BE
2016-1-BE04-KA347-001833,3,27,HR,BE
2016-1-BE04-KA347-001833,3,18,HR,BE
2016-1-BE04-KA347-001833,3,26,HR,BE
2016-1-BE04-KA347-001833,3,28,HR,BE
2016-1-BE04-KA347-001833,3,26,HR,BE
2016-1-BE04-KA347-001833,3,28,HR,BE
2016-1-DE04-KA347-013745,4,20,AT,DE
2016-1-DE04-KA347-013745,4,29,AT,DE
2016-1-DE04-KA347-013745,4,28,AT,DE
2016-1-DE04-KA347-013745,4,22,ES,DE
2016-1-DE04-KA347-013745,4,22,ES,DE
2016-1-DE04-KA347-013745,4,19,ES,DE
2016-1-DE04-KA347-013745,4,26,LT,DE
2016-1-DE04-KA347-013745,4,21,LT,DE
2016-1-FR02-KA347-011189,1,33,LU,FR
2016-1-FR02-KA347-011189,3,29,LU,FR
2016-1-FR02-KA347-011189,3,33,LU,FR
2016-1-FR02-KA347-011189,2,24,LU,FR
2016-1-FR02-KA347-011189,2,32,LU,FR
2016-1-FR02-KA347-011189,3,24,BE,FR
2016-1-FR02-KA347-011189,3,23,LU,FR
2016-1-FR02-KA347-011414,4,20,BG,FR
2016-1-FR02-KA347-011414,4,26,BG,FR
2016-1-FR02-KA347-011414,4,19,BG,FR
2016-1-FR02-KA347-011414,4,30,BG,FR
2016-1-FR02-KA347-011414,4,31,BG,FR
2016-1-FR02-KA347-011414,4,33,IT,FR
2016-1-FR02-KA347-011414,4,18,IT,FR
2016-1-FR02-KA347-011414,4,20,IT,FR
2016-1-FR02-KA347-011414,4,24,IT,FR
2016-1-FR02-KA347-011414,4,18,IT,FR
2016-1-FR02-KA347-011414,4,19,UK,FR
2016-1-FR02-KA347-011414,4,27,UK,FR
2016-1-FR02-KA347-011414,4,19,UK,FR
2016-1-FR02-KA347-011414,4,18,UK,FR
2016-1-FR02-KA347-011495,3,18,ES,FR
2016-1-FR02-KA347-011495,3,19,ES,FR
2016-1-FR02-KA347-011495,3,18,ES,FR
2016-1-FR02-KA347-011495,3,19,ES,FR
2016-1-FR02-KA347-011495,3,20,ES,FR
2016-1-FR02-KA347-011495,4,19,ES,FR
2016-1-FR02-KA347-011495,3,19,ES,FR
2016-1-LI02-KA347-000033,2,19,LI,DE
2016-1-LI02-KA347-000033,2,25,LI,DE
2016-1-LI02-KA347-000033,2,19,LI,DE
2016-1-LI02-KA347-000033,2,21,LI,DE
2016-1-LV02-KA347-001143,3,18,LT,LV
2016-1-LV02-KA347-001143,3,19,SI,LV
2016-1-LV02-KA347-001143,3,19,FI,LV
2016-1-MT01-KA347-015093,2,25,HR,MT
2016-1-MT01-KA347-015093,2,21,HR,MT
2016-1-MT01-KA347-015093,2,23,HR,MT
2016-1-MT01-KA347-015093,2,25,HR,MT
2016-1-MT01-KA347-015093,2,19,IT,MT
2016-1-MT01-KA347-015093,2,19,IT,MT
2016-1-MT01-KA347-015093,2,20,IT,MT
2016-1-MT01-KA347-015093,2,22,IT,MT
2016-1-MT01-KA347-015093,2,18,IT,MT
2016-1-MT01-KA347-015093,2,19,IT,MT
2016-1-MT01-KA347-015093,2,23,IT,MT
2016-1-MT01-KA347-015093,2,21,SI,MT
2016-1-MT01-KA347-015093,2,23,SI,MT
2016-1-MT01-KA347-015093,2,26,SI,MT
2016-1-MT01-KA347-015093,2,19,SI,MT
2016-1-MT01-KA347-015093,2,21,SK,MT
2016-1-MT01-KA347-015093,2,25,SK,MT
2016-1-MT01-KA347-015093,2,23,SK,MT
2016-1-MT01-KA347-015093,2,22,SK,MT
2016-1-MT01-KA347-015093,4,31,IT,MT
2016-1-MT01-KA347-015093,4,20,HR,MT
2016-1-MT01-KA347-015093,4,22,HR,MT
2016-1-MT01-KA347-015093,4,23,HR,MT
2016-1-MT01-KA347-015093,4,26,HR,MT
2016-1-MT01-KA347-015093,4,20,HR,MT
2016-1-MT01-KA347-015093,4,23,HR,MT
2016-1-MT01-KA347-015093,4,24,HR,MT
2016-1-MT01-KA347-015093,4,19,IT,MT
2016-1-MT01-KA347-015093,4,30,IT,MT
2016-1-MT01-KA347-015093,4,19,IT,MT
2016-1-MT01-KA347-015093,4,18,IT,MT
2016-1-MT01-KA347-015093,4,18,IT,MT
2016-1-MT01-KA347-015093,4,23,IT,MT
2016-1-MT01-KA347-015093,4,27,IT,MT
2016-1-MT01-KA347-015093,4,18,IT,MT
2016-1-MT01-KA347-015093,4,21,SI,MT
2016-1-MT01-KA347-015093,4,23,SI,MT
2016-1-MT01-KA347-015093,4,20,SI,MT
2016-1-MT01-KA347-015093,4,27,SI,MT
2016-1-MT01-KA347-015093,4,19,HR,MT
2016-1-MT01-KA347-015093,4,19,SK,MT
2016-1-MT01-KA347-015093,4,20,SK,MT
2016-1-MT01-KA347-015093,4,22,SK,MT
2016-1-MT01-KA347-015093,4,26,SK,MT
2016-1-MT01-KA347-015093,4,25,SK,MT
2016-1-MT01-KA347-015093,4,26,SK,MT
2016-1-MT01-KA347-015093,4,27,SK,MT
2016-1-MT01-KA347-015093,4,22,SK,MT
2016-1-MT01-KA347-015093,4,19,IT,MT
2016-1-MT01-KA347-015093,4,19,SI,MT
2016-1-MT01-KA347-015093,4,23,SI,MT
2016-1-MT01-KA347-015093,4,18,IT,MT
2016-1-NL02-KA347-001232,4,18,DE,NL
2016-1-NL02-KA347-001232,4,18,ES,NL
2016-1-NL02-KA347-001232,4,18,LU,NL
2016-1-NL02-KA347-001232,4,19,LU,NL
2016-1-NL02-KA347-001232,4,18,LU,NL
2016-1-NL02-KA347-001232,4,32,UK,NL
2016-1-NL02-KA347-001232,4,18,TR,NL
2016-1-PT02-KA347-003157,2,25,JO,PT
2016-1-PT02-KA347-003157,2,22,PL,PT
2016-1-PT02-KA347-003157,2,28,PL,PT
2016-1-PT02-KA347-003157,2,26,PL,PT
2016-1-RO01-KA347-023941,4,33,AT,RO
2016-1-RO01-KA347-023941,4,19,BE,RO
2016-1-RO01-KA347-023941,4,28,IT,RO
2016-1-RO01-KA347-023941,4,31,IT,RO
2016-1-RO01-KA347-023941,4,33,IT,RO
2016-1-RO01-KA347-023941,4,26,UK,RO
2016-1-RO01-KA347-023941,2,29,RO,AT
2016-1-RO01-KA347-023941,2,29,RO,IT
2016-1-RO01-KA347-023941,2,29,RO,PT
2016-1-RO01-KA347-023941,2,31,RO,AT
2016-1-RO01-KA347-023941,2,31,RO,IT
2016-1-RO01-KA347-023941,2,31,RO,PT
2016-1-RO01-KA347-023941,2,29,RO,UK
2016-1-RO01-KA347-023941,2,31,RO,UK
2016-1-RO01-KA347-023941,3,33,AT,BE
2016-1-RO01-KA347-023941,3,31,IT,BE
2016-1-RO01-KA347-023941,3,32,IT,BE
2016-1-RO01-KA347-023941,3,33,IT,BE
2016-1-RO01-KA347-023941,3,20,RO,BE
2016-1-RO01-KA347-023941,3,29,RO,BE
2016-1-RO01-KA347-023941,3,29,RO,BE
2016-1-RO01-KA347-023941,3,31,RO,BE
2016-1-RO01-KA347-023941,3,31,RO,BE
2016-1-RO01-KA347-023941,3,26,UK,BE
2016-1-RO01-KA347-023941,3,27,UK,BE
2016-1-RO01-KA347-023941,4,32,BE,RO
2016-1-SE02-KA347-001408,3,18,NO,SE
2016-1-TR01-KA347-030092,2,28,AL,CZ
2016-1-TR01-KA347-030092,2,21,AL,CZ
2016-1-TR01-KA347-030092,2,31,DE,CZ
2016-1-TR01-KA347-030092,2,32,TR,CZ
2016-1-TR01-KA347-030092,2,29,TR,CZ
2016-1-TR01-KA347-030092,2,22,UK,CZ
2016-1-TR01-KA347-031862,4,34,TR,AT
2016-1-TR01-KA347-031862,2,35,TR,AT
2016-1-TR01-KA347-031862,4,21,TR,AT
2016-1-TR01-KA347-031862,4,22,TR,AT
2016-1-UK01-KA347-023741,2,23,SE,UK
2016-1-UK01-KA347-023741,2,24,SE,UK
2016-1-UK01-KA347-023741,2,29,SE,UK
2016-1-UK01-KA347-023741,2,27,SE,UK
2016-1-UK01-KA347-023741,2,28,SE,UK
2016-1-UK01-KA347-023741,2,20,SE,UK
2016-1-UK01-KA347-023741,2,26,SE,UK
2016-1-UK01-KA347-023741,2,19,SI,UK
2016-1-UK01-KA347-023741,2,23,SI,UK
2016-1-UK01-KA347-023741,2,30,SI,UK
2016-1-UK01-KA347-023741,2,27,SI,UK
2016-1-UK01-KA347-023741,2,20,SI,UK
2016-1-UK01-KA347-023741,2,20,SI,UK
2016-1-UK01-KA347-023789,3,18,IE,UK
2016-1-UK01-KA347-023789,3,19,IE,UK
2016-1-UK01-KA347-023789,3,22,IE,UK
2016-1-UK01-KA347-023789,3,18,IE,UK
2016-1-UK01-KA347-023789,4,18,UK,IE
2016-1-UK01-KA347-023789,4,20,UK,IE
2016-1-UK01-KA347-023789,4,23,UK,IE
2016-1-UK01-KA347-023789,4,26,UK,IE
2016-1-UK01-KA347-023789,4,31,UK,IE
2016-1-UK01-KA347-023789,4,35,UK,IE
2016-1-UK01-KA347-023789,4,18,UK,IE
2016-1-UK01-KA347-023789,4,19,UK,IE
2016-1-UK01-KA347-023789,4,19,UK,IE
2016-1-UK01-KA347-023789,4,19,UK,IE
2016-1-UK01-KA347-023789,4,25,UK,IE
2016-1-UK01-KA347-023789,4,25,UK,IE
2016-1-UK01-KA347-023789,4,18,UK,IE
2016-1-UK01-KA347-023789,4,18,UK,IE
2016-1-UK01-KA347-023789,4,19,UK,IE
2016-1-UK01-KA347-023789,4,21,UK,IE
2016-1-UK01-KA347-023789,4,22,UK,IE
2016-1-UK01-KA347-023789,4,23,UK,IE
2016-1-UK01-KA347-023789,4,35,UK,IE
2016-1-UK01-KA347-023789,4,18,UK,IE
2016-1-UK01-KA347-023789,4,19,UK,IE
2016-1-UK01-KA347-023789,4,21,UK,IE
2016-1-UK01-KA347-023789,4,23,UK,IE
2016-1-UK01-KA347-023789,3,18,IE,UK
2016-1-UK01-KA347-023789,3,18,IE,UK
2016-1-UK01-KA347-023789,3,19,IE,UK
2016-1-UK01-KA347-023789,4,19,UK,IE
2016-1-UK01-KA347-023789,3,19,IE,UK
2016-1-UK01-KA347-023789,3,20,IE,UK
2016-1-UK01-KA347-023856,3,20,EL,UK
2016-1-UK01-KA347-023856,3,32,EL,UK
2016-1-UK01-KA347-023856,3,21,EL,UK
2016-1-UK01-KA347-023856,3,24,EL,UK
2016-1-UK01-KA347-023856,3,33,EL,UK
2016-1-UK01-KA347-023856,3,22,EL,UK
2016-1-UK01-KA347-023856,3,20,EL,UK
2016-1-UK01-KA347-023856,3,22,EL,UK
2016-2-AT02-KA347-001620,3,19,AT,DE
2016-2-AT02-KA347-001620,3,30,AT,DE
2016-2-AT02-KA347-001620,3,18,AT,DE
2016-2-AT02-KA347-001620,3,19,AT,DE
2016-2-AT02-KA347-001620,3,34,AT,DE
2016-2-AT02-KA347-001620,3,22,AT,DE
2016-2-AT02-KA347-001620,3,18,AT,DE
2016-2-CY02-KA347-000772,3,26,BG,CY
2016-2-CY02-KA347-000772,3,28,BG,CY
2016-2-CY02-KA347-000772,3,22,BG,CY
2016-2-CY02-KA347-000772,3,26,CZ,CY
2016-2-CY02-KA347-000772,3,26,CZ,CY
2016-2-CY02-KA347-000772,3,30,CZ,CY
2016-2-CY02-KA347-000772,3,18,DK,CY
2016-2-CY02-KA347-000772,3,19,DK,CY
2016-2-CY02-KA347-000772,3,20,DK,CY
2016-2-CY02-KA347-000772,3,19,EL,CY
2016-2-CY02-KA347-000772,3,21,EL,CY
2016-2-CY02-KA347-000772,3,21,EL,CY
2016-2-CY02-KA347-000772,3,19,ES,CY
2016-2-CY02-KA347-000772,3,26,ES,CY
2016-2-CY02-KA347-000772,3,20,ES,CY
2016-2-CY02-KA347-000772,3,23,FR,CY
2016-2-CY02-KA347-000772,3,24,FR,CY
2016-2-CY02-KA347-000772,3,30,FR,CY
2016-2-CY02-KA347-000772,3,28,HR,CY
2016-2-CY02-KA347-000772,3,27,HR,CY
2016-2-CY02-KA347-000772,3,28,HR,CY
2016-2-CY02-KA347-000772,3,27,HU,CY
2016-2-CY02-KA347-000772,3,30,HU,CY
2016-2-CY02-KA347-000772,3,22,HU,CY
2016-2-CY02-KA347-000772,3,23,IT,CY
2016-2-CY02-KA347-000772,3,28,IT,CY
2016-2-CY02-KA347-000772,3,23,IT,CY
2016-2-CY02-KA347-000772,3,19,LT,CY
2016-2-CY02-KA347-000772,3,21,LT,CY
2016-2-CY02-KA347-000772,3,22,LT,CY
2016-2-CY02-KA347-000772,3,22,LV,CY
2016-2-CY02-KA347-000772,3,24,LV,CY
2016-2-CY02-KA347-000772,3,26,LV,CY
2016-2-CY02-KA347-000772,3,30,PL,CY
2016-2-CY02-KA347-000772,3,20,PL,CY
2016-2-CY02-KA347-000772,3,25,PL,CY
2016-2-CY02-KA347-000772,3,21,PT,CY
2016-2-CY02-KA347-000772,3,24,SK,CY
2016-2-CY02-KA347-000772,3,26,SK,CY
2016-2-CY02-KA347-000772,3,28,SK,CY
2016-2-CY02-KA347-000772,3,28,UK,CY
2016-2-CY02-KA347-000772,3,18,PT,CY
2016-2-CY02-KA347-000772,3,18,RO,CY
2016-2-CY02-KA347-000826,4,24,AT,CY
2016-2-CY02-KA347-000826,4,24,AT,CY
2016-2-CY02-KA347-000826,4,28,BE,CY
2016-2-CY02-KA347-000826,4,19,BE,CY
2016-2-CY02-KA347-000826,4,25,BG,CY
2016-2-CY02-KA347-000826,4,27,BG,CY
2016-2-CY02-KA347-000826,4,26,CZ,CY
2016-2-CY02-KA347-000826,4,27,CZ,CY
2016-2-CY02-KA347-000826,4,29,DE,CY
2016-2-CY02-KA347-000826,4,22,DE,CY
2016-2-CY02-KA347-000826,4,28,FI,CY
2016-2-CY02-KA347-000826,4,28,FR,CY
2016-2-CY02-KA347-000826,4,27,FR,CY
2016-2-CY02-KA347-000826,4,29,IT,CY
2016-2-CY02-KA347-000826,4,25,LV,CY
2016-2-CY02-KA347-000826,4,20,LV,CY
2016-2-CY02-KA347-000826,4,26,PL,CY
2016-2-CY02-KA347-000826,4,24,PL,CY
2016-2-CY02-KA347-000826,4,26,PT,CY
2016-2-CY02-KA347-000826,4,25,PT,CY
2016-2-CY02-KA347-000826,4,25,RO,CY
2016-2-CY02-KA347-000826,4,27,RO,CY
2016-2-CY02-KA347-000826,4,22,SI,CY
